region_code,region_name,reporting_year,poverty_line,reporting_pop,headcount,poverty_gap,poverty_severity,watts,mean,spr,pg,pop_in_poverty,estimate_type
SAS,South Asia,1984,3,885894499,0.50742142309293925,0.141774881050822,0.054526120741563794,0.1821871765034505,3.424514753368279,0.5084646571597009,11.110823311723475,449521847,actual
SAS,South Asia,1985,3,906622025,0.5060181413455814,0.13967874594296356,0.05297762257582036,0.17864324831424638,3.4491895667449395,0.5072303021551345,11.03458947029263,458767192,actual
SAS,South Asia,1986,3,927646189,0.5072754828303085,0.13909533602891738,0.05232070845937551,0.17740332046902169,3.460083866654487,0.5085354808067346,11.009553820160688,470572168,actual
SAS,South Asia,1987,3,948802143,0.5127659960065413,0.14033023636845698,0.05255094053024821,0.17867486138232033,3.451646848274813,0.5140199603498365,11.041698786344616,486513476,actual
SAS,South Asia,1988,3,970044151,0.5113350831210028,0.13859356812667206,0.05146413038361646,0.1760459709498103,3.462203188120118,0.5126146841986886,11.000427356971905,496017607,actual
SAS,South Asia,1989,3,991571016,0.5040248776061657,0.1344854435720249,0.049444566125090766,0.17048948363640243,3.4858490140738,0.5053259800032821,10.904795516622519,499776460,actual
SAS,South Asia,1990,3,1013297018,0.49672235278129034,0.13085574226083033,0.047903509018412595,0.16603337513396818,3.50878349688745,0.4981675103469514,10.83496721816095,503327279,actual
SAS,South Asia,1991,3,1035058149,0.4962965876772094,0.12927518294753643,0.04706556390706573,0.16395918747037647,3.506958366149494,0.49777849036943334,10.814982504276642,513695827,actual
SAS,South Asia,1992,3,1057074570,0.4893575546596411,0.12542296137741238,0.045221224020293195,0.15882138275211793,3.5334561517465315,0.4908489935285265,10.721982359899279,517287427,actual
SAS,South Asia,1993,3,1079256381,0.48126556130853826,0.12098578403882153,0.04310311202892528,0.1528554114785664,3.5728691186202046,0.48282887239487166,10.606564862411084,519408928,actual
SAS,South Asia,1994,3,1101305517,0.47439724320396415,0.11760929916040538,0.04149012473557868,0.14825136708994205,3.613600368983932,0.4759667245523297,10.507725743127365,522456301,actual
SAS,South Asia,1995,3,1123515559,0.4710659451236217,0.11596607270129326,0.040678649684384,0.14591864171649616,3.649792816792837,0.47266159077557557,10.444792785111023,529249919,actual
SAS,South Asia,1996,3,1145998648,0.46788385083549555,0.11466263802000695,0.04000139533941765,0.14401476232792904,3.6779899542368253,0.4695076515108158,10.39390744835192,536194260,actual
SAS,South Asia,1997,3,1168625898,0.46723654218417116,0.11431759141374004,0.03976594510576567,0.14342243513215316,3.695515956570786,0.4690928966177164,10.370858063597398,546024724,projection
SAS,South Asia,1998,3,1191405930,0.46635607539604956,0.11388408878167419,0.03950191202751459,0.14272853682125214,3.7132732094220438,0.4683143554406767,10.345984195439378,555619394,projection
SAS,South Asia,1999,3,1214263809,0.4626415726560595,0.11251489161573829,0.038787310264140354,0.1407218865402063,3.740108384916726,0.4646730145591039,10.293263220332603,561768918,projection
SAS,South Asia,2000,3,1237185482,0.4609741531706136,0.1118587233020754,0.038362006340063204,0.1396450534912608,3.7602614815794686,0.4630692975586097,10.260949385915698,570310530,projection
SAS,South Asia,2001,3,1260149056,0.4602016676354885,0.11136630396919385,0.03806935417730114,0.13887939175351513,3.774874448280229,0.4621397912754934,10.237899955971189,579922697,projection
