"Data Source","World Development Indicators",

"Last Updated Date","2025-12-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Egypt, Arab Rep.","EGY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","56.7730407714844","53.1042098999023","56.3431510925293","58.415599822998","61.146728515625","62.6013488769531","63.4460792541504","55.2476692199707","36.8726005554199","47.3076591491699","55.8515014648438","","","","","70.4132614135742","70.2096786499023","","","","","","","","","","84.9347305297852","","88.9138412475586","87.2614822387695","84.7097702026367","83.0748519897461","83.2977828979492","84.4972915649414","86.0492706298828","82.0095825195312","86.0442810058594","","86.676139831543","87.1328700466403","","","88.7850322652534","","","84.3103280366888","83.7661313498518","86.5582045319816","88.7223371866174","91.826074813289","92.4316669556289","","93.8413993972316","98.2100688782627",
"Euro area","EMU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2421264648438","98.2471313476562","100.241020202637","99.0226898193359","98.8753128051758","99.5673065185547","99.0821762084961","98.5334396362305","99.1684112548828","99.5562286376953","99.003288269043","98.5730361938477","98.4076309204102","97.6861419677734","97.703369140625","97.0757827758789","97.6556701660156","96.8366622924805","96.8712615966797","96.8108367919922","97.201057434082","96.9790496826172","97.5883331298828","96.6411285400391","97.4875030517578","97.4197769165039",
"Eritrea","ERI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5471687316895","45.1177291870117","59.6672706604004","63.9132385253906","","57.3176193237305","61.1991882324219","62.0408210754395","59.5326614379883","65.4776000976562","72.4703369140625","86.1645965576172","78.1697769165039","75.4083786010742","67.2303314208984","71.4002532958984","61.5430908203125","61.3236999511719","58.1994781494141","57.436149597168","","61.7682800292969","","68.7705307006836","68.1389999389648","","","","61.2794189453125","","",
"Spain","ESP","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.570068359375","","99.9560623168945","99.9110412597656","99.2315063476562","98.5228424072266","99.1982269287109","96.4892272949219","96.8130035400391","96.5905990600586","96.5192031860352","96.1013488769531","94.7013168334961","96.6760177612305","95.6724014282227","96.6371078491211","96.0053405761719","99.1650314331055","98.4915237426758","99.5605087280273","",
"Estonia","EST","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4906387329102","101.899208068848","101.236923217773","105.309776306152","106.994216918945","103.633087158203","103.581878662109","103.992477416992","102.1875","100.268768310547","100.988273620605","99.7495727539062","99.6860122680664","96.8842620849609","98.3406295776367","97.0932998657227","97.9379806518555","96.3807678222656","96.5968170166016","97.2760772705078","95.801399230957","98.2262268066406","98.5223922729492","96.8391036987305","",
"Ethiopia","ETH","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","17.0013008117676","","","","","25.1511707305908","24.1283397674561","22.6287498474121","","","","","14.6080198287964","15.1029500961304","16.6887493133545","","18.1283092498779","20.1800899505615","21.9691791534424","26.9899196624756","30.2220191955566","32.9725494384766","35.4118881225586","40.5132293701172","44.1728210449219","44.6132583618164","47.1968994140625","49.3428916931152","56.0288581848145","51.5156232443641","49.7641323239284","","51.1458912223368","51.4317405151101","","","","","62.4525527223727","","60.9011228426355","55.0561499631858","54.4429654143725",
"European Union","EUU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.111572265625","98.1151733398438","100.223640441895","99.2682113647461","98.8861694335938","99.2575912475586","98.9454727172852","98.6799087524414","98.90380859375","99.0276184082031","98.689323425293","98.5140686035156","98.3588485717773","97.6279373168945","97.5628662109375","97.0506820678711","97.6802291870117","96.9267196655273","97.3928909301758","96.2794494628906","96.5203475952148","96.4519805908203","97.2294235229492","96.4560394287109","97.3585662841797","97.3062973022461",
"Fragile and conflict affected situations","FCS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","50.1360893249512","49.885440826416","50.1410903930664","51.1344108581543","51.0077095031738","52.0862007141113","52.5325889587402","53.6112289428711","54.5851287841797","54.7653198242188","55.3400802612305","56.1484184265137","56.5252799987793","56.537841796875","57.3603096008301","57.6569290161133","58.2663688659668","57.7393684387207","57.5368499755859","57.5575714111328","57.8760185241699","58.0404891967773","58.0279312133789","58.3694381713867","57.6489410400391","57.1136512756348","57.0960311889648","56.7694816589355","56.413330078125","56.2576484680176","57.1624717712402","58.4478607177734","59.3806915283203","60.7153511047363","61.8767204284668","63.8876800537109","66.0656890869141","64.6313323974609","63.9313316345215","65.5614700317383","66.955680847168","66.6321029663086","66.8352584838867","65.9128112792969","66.2700805664062","66.3889236450195","67.0385513305664","67.3908920288086","68.0734329223633","68.6295166015625","69.1967010498047","69.3914794921875","68.5898132324219","68.0504837036133","",
"Finland","FIN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5973129272461","99.1860504150391","98.98681640625","98.841552734375","99.3172302246094","99.3067169189453","99.4973983764648","98.9522476196289","99.4875717163086","99.2897872924805","98.9924774169922","99.4948883056641","98.8572616577148","99.30322265625","99.212158203125","99.4556198120117","99.4276275634766","99.1299896240234","99.7019500732422","99.4365997314453","99.1813507080078","99.2806777954102","98.3830795288086","98.9240798950195","",
"Fiji","FJI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","90.3430709838867","95.952751159668","92.2225723266602","","99.9257125854492","100.843963623047","105.421951293945","99.9936981201172","96.3318405151367","95.1216430664062","","95.4597778320312","94.9443283081055","99.3573532104492","101.100440979004","","","","","","100.332893371582","","98.8065185546875","97.4020004272461","95.7727737426758","99.3706665039062","99.5563583374023","95.0403137207031","91.1634063720703","92.7157592773438","95.5521087646484","","98.6960983276367","","98.7533798217773","","92.0496826171875","92.987190246582","","95.0035095214844","97.1845169067383","96.4705187983238","96.5739008419083","100.901947021484","99.095547309833","101.193565127141","102.011773446877","104.594161987305","103.161247253418","116.650061536658","116.083625348934","116.716614720691","116.307893020222",
"France","FRA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.9303665161133","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.4602691801144","93.8455182329648","90.259740748822","87.3009414672852","81.6766429751896","89.9832386337236","87.5263414160216","78.5714288203706","85.1761812027478","83.1442485380439","87.3766475464502","78.8533422876495",
"Gabon","GAB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","56.340389251709","55.232421875","","77.2575302124023","81.7527465820312","75.7138977050781","76.6453170776367","78.9197463989258","78.5404815673828","82.2674179077148","83.3256607055664","82.5336227416992","71.4923934936523","87.6515884399414","","64.8204879760742","63.5982894897461","61.9056091308594","","","55.4083404541016","","","61.2207908630371","62.2141418457031","64.4246673583984","","","","","69.3941268920898","67.7138366699219","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9100723266602","98.5750732421875","98.4604187011719","98.5392837524414","100.255142211914","99.5503768920898","99.5570068359375","100.381553649902","101.423362731934","",
"Georgia","GEO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.0491104125977","82.4520034790039","85.9900588989258","","87.9008331298828","101.761047363281","110.157188415527","117.782943725586","113.266288757324","117.479400634766","110.116249084473","107.646583557129","112.618377685547","114.839897155762","114.851997375488","113.613935727464","","107.368613639482","109.622346264334","108.524151763329","107.383646892044","121.236136893712","121.403877598692","102.768999931798","98.4348314849644","94.6302046015445","87.8128400435256","110.788199031264","106.243340748079","103.758309503472",
"Ghana","GHA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","61.8983612060547","56.0108604431152","","45.8068313598633","47.3916816711426","50.001838684082","52.1793785095215","53.5851898193359","53.7014503479004","54.4368286132812","57.0226097106934","","","","","","","","","","57.7922210693359","63.849250793457","","","","","","","62.8572082519531","66.1900787353516","62.977180480957","64.209846496582","65.334846496582","64.8199920654297","70.9063186645508","68.6254119873047","74.9477005004883","81.8065185546875","83.0811920166016","","88.0125465221553","91.3232438624479","91.3437701906747","89.6628527134626","94.2659750407999","","89.296060543559","88.8965895894549","93.8322499399433","","","93.4155248289227","","",
"Gibraltar","GIB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.488372093023","112.59842519685","","107.494145199063","109.07029478458","111.392405063291","106.040268456376","107.708779443255","95.4070981210856",
"Guinea","GIN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","17.5135498046875","18.8963298797607","","20.3249893188477","16.6802291870117","17.9880104064941","17.6143398284912","18.0816402435303","14.8211297988892","14.1814804077148","13.6604099273682","11.0584297180176","12.0623903274536","18.0965194702148","16.2073497772217","16.1179103851318","18.5497207641602","19.8005294799805","19.8547191619873","30.6908302307129","","25.583740234375","29.2161903381348","31.8675899505615","33.6705703735352","37.5490989685059","37.580020904541","46.751651763916","52.6106605529785","56.9439582824707","56.9699592590332","50.1281394958496","55.7973594665527","56.1481704711914","","60.4754981994629","61.438159942627","63.608528137207","","61.9326400756836","","","","59.8791389465332","","","","",
"Gambia, The","GMB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","17.8532905578613","19.6616096496582","19.2176609039307","18.928840637207","20.3255004882812","19.7649993896484","15.8720197677612","20.7297401428223","21.5117893218994","24.1044502258301","24.386079788208","27.9460296630859","31.1600608825684","36.2808799743652","37.7516288757324","39.7743682861328","43.526611328125","","38.4513282775879","","","37.1983604431152","35.0096397399902","33.9252090454102","35.8930816650391","41.7560691833496","39.5823783874512","","58.3157806396484","57.7051200866699","58.2605094909668","56.1931304931641","58.4041595458984","57.4435882568359","55.1968002319336","53.8848609924316","59.665168762207","65.1685409545898","","61.2166404724121","58.3554535475501","60.3084479371316","61.7280847608368","62.2373909745923","62.8059091331413","64.4080700418729","","69.348040382066","73.6555446516192","76.2766500702158","79.4663175286013","80.3316960766479","80.1995474182267","81.9847915242652",
"Guinea-Bissau","GNB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","7.25691986083984","","","14.0728597640991","10.3729696273804","14.7075700759888","15.6381101608276","12.4610004425049","11.763349533081","","","8.7752799987793","5.88846015930176","","","","","","","","","","","","28.1857109069824","","","","","","","","","","62.643440246582","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3308181762695","","","","","","36.1847991943359","","","26.541259765625","","32.0409393310547","","","30.9349308013916","32.9468803405762","34.757251739502","34.0903396606445","35.7700996398926","","","32.635799407959","","","","","","","","","",
"Greece","GRC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.2025680541992","99.6779708862305","99.810676574707","100.039657592773","","","98.1417007446289","95.6695022583008","97.9124374389648","95.4035110473633","95.2432403564453","97.6107788085938","99.0063781738281","98.4479598999023","97.6072235107422","98.3840713500977","98.4192581176758","96.3431167602539","99.3498992919922","99.9148864746094","",
"Grenada","GRD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","99.7893295288086","94.3864669799805","83.2589263916016","84.1416473388672","","","","95.4583282470703","87.6838989257812","86.9862976074219","","","","","","","","","","","","","","98.3619003295898","","","92.6287078857422","102.17212677002","","105.454551696777","","103.99015045166","118.610549926758","130.103622436523","119.356536865234","","","107.482993197279","","","100.893388921977","","116.048667439166","","","95.7410562180579","","","97.4727168294084",
"Greenland","GRL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","22.9976291656494","23.2951507568359","25.4282493591309","","","29.4818096160889","30.7064895629883","30.8055801391602","32.1400909423828","32.7366409301758","35.0695686340332","35.4492797851562","35.7510986328125","37.3678817749023","38.9791603088379","40.5492210388184","43.6030693054199","","","","","","","","","","47.1003303527832","","","50.795280456543","54.3541412353516","56.2145614624023","59.9844703674316","","66.9883422851562","71.067497253418","73.7841186523438","74.1445617675781","77.0763702392578","82.6094512939453","83.734069217769","86.4136955200112","86.1051592331194","86.4634339383706","86.6443436833967","85.5154368345798","81.5293180244785","81.5305646046828","81.2403988309223","80.0990747241132","81.0594376245934","88.103916062937","86.5454469268622","85.8256653187583","86.5089663572102",
"Guam","GUM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","97.7879791259766","93.6042327880859","89.874137878418","87.9530563354492","","82.973503112793","92.3190612792969","89.4163513183594","92.1177597045898","85.482421875","89.2350616455078","89.6854400634766","84.4560089111328","89.2857131958008","","","88.3259963989258","","","","","93.271842956543","92.9703521728516","","82.2385025024414","86.0751113891602","86.8376235961914","","97.5418319702148","99.2743072509766","84.8565216064453","","73.7663269042969","","97.2862701416016","98.471061706543","96.0679931640625","96.7270202636719","99.8453826904297","95.3860158161233","102.522404890498","104.342664333917","","","","","","","","","","","","",
"High income","HIC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0428466796875","98.1427230834961","99.3669967651367","98.8617172241211","98.7930297851562","98.7394180297852","98.4067916870117","98.3421096801758","98.612678527832","98.8465194702148","98.6401596069336","98.5248184204102","98.2611618041992","99.0274429321289","98.1389999389648","97.7920074462891","98.0722274780273","97.6110763549805","98.0451507568359","98.0873718261719","98.2508773803711","98.369499206543","98.6537475585938","97.6267013549805","97.931640625","97.8425674438477",
"Hong Kong SAR, China","HKG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.3592681884766","96.8762893676758","104.176902770996","99.9101715087891","100.859046936035","100.466911315918","97.6048202514648","95.7638931274414","95.4346084594727","101.716279069767","102.664429530201","102.316749585406","111.104330708661","101.250943396226","95.3512014787431","95.7547169811321","111.347457627119","92.8859060402685","97.0689655172414","104.469072164948","119.094758064516","105.857142857143","","91.6803149606299",
"Honduras","HND","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","45.6661109924316","","50.2876510620117","","54.1509284973145","","","","","","","61.8280715942383","64.7135925292969","66.6722183227539","68.3897705078125","67.7441635131836","68.7226867675781","69.1352920532227","69.8991088867188","","","","","76.8811264038086","","76.3992004394531","81.7416000366211","","80.7278518676758","82.8830490112305","86.4471798534074","87.3330177514793","85.1369630597171","78.8929960999486","75.2015717966303","","78.3644297742594","79.3559764431825","","76.5305787372579","76.3520976468165","71.2629991267762","68.2378429977913","73.4535986087997","71.9894641150556",
"Heavily indebted poor countries (HIPC)","HPC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","33.7398796081543","33.5780296325684","33.7855606079102","34.1636009216309","34.3864288330078","35.4321708679199","36.242359161377","37.484130859375","39.0880508422852","39.720100402832","40.6197319030762","42.1719589233398","43.0967712402344","43.473819732666","45.9738311767578","42.7753486633301","42.7499389648438","42.0707015991211","40.9525985717773","39.5336685180664","40.3099708557129","41.0153999328613","40.2106590270996","41.2548713684082","40.2769203186035","40.3469581604004","41.2048301696777","41.1833801269531","40.5856590270996","41.5837898254395","42.2498512268066","44.6012115478516","46.5790786743164","48.2138481140137","49.8111991882324","52.2712211608887","54.4587287902832","56.7405395507812","60.2487411499023","63.5476493835449","63.8583106994629","63.5642890930176","63.7902984619141","63.5734214782715","63.9678192138672","64.1404495239258","64.8389587402344","65.5398635864258","66.5811996459961","66.961669921875","67.9732513427734","68.987548828125","67.9315338134766","68.1446380615234","68.4258804321289",
"Croatia","HRV","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.163940429688","99.3674926757812","102.026679992676","","101.090072631836","100.202209472656","99.6697769165039","97.1472625732422","97.1629104614258","97.4479675292969","97.6244888305664","98.0421600341797","97.7585601806641","97.71337890625","101.075813293457","97.5143585205078","98.413459777832","100.778800964355","99.4307022094727","100.528030395508","98.0124893188477","100.281730651855","100.516410827637","",
"Haiti","HTI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","27.0452404022217","27.7423496246338","","28.333459854126","30.3592205047607","","32.4735488891602","34.5722885131836","36.5334091186523","","","","","","","","","","52.6182098388672","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1748199462891","97.3838272094727","98.1792831420898","98.2231292724609","99.099006652832","97.0212478637695","99.276123046875","97.5016021728516","100.684700012207","99.2431869506836","99.9331207275391","97.7294692993164","97.8758163452148","97.8077011108398","98.7244873046875","98.6460113525391","96.8014221191406","100.087463378906","98.1050186157227","93.0584487915039","93.2946395874023","94.2952117919922","97.4241104125977","96.809211730957","",
"IBRD only","IBD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.1607971191406","89.7779769897461","88.6092910766602","87.2323379516602","85.7825164794922","85.8979187011719","84.8685989379883","87.0880966186523","85.9090270996094","86.3519134521484","87.0175323486328","87.6095733642578","88.0608825683594","88.8432693481445","89.5196685791016","90.2127075195312","91.2221603393555","92.1022796630859","92.2155914306641","94.521369934082","97.6078491210938","98.0423812866211","97.0674667358398","95.7965927124023","95.9320983886719","97.0069274902344","96.4638366699219","96.0591888427734","96.9681091308594","96.3249282836914","95.6670074462891","95.3548278808594","95.3197174072266","96.2179183959961","100.857620239258","93.9748382568359","94.7913131713867",
"IDA & IBRD total","IBT","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.8182525634766","81.2296981811523","80.3243789672852","79.3260116577148","78.1290130615234","78.295280456543","77.5125732421875","78.9315795898438","78.1422805786133","78.4361267089844","78.9668426513672","79.5755081176758","79.8877563476562","80.7147674560547","81.4128189086914","81.5915298461914","82.2984619140625","83.2654418945312","83.6266632080078","84.9192581176758","86.8477401733398","87.764778137207","87.2310028076172","86.4322662353516","86.7618713378906","87.1299133300781","86.9697875976562","86.6880874633789","87.3791275024414","87.0736618041992","86.9099884033203","86.717170715332","86.8860778808594","87.6194305419922","90.3598480224609","86.2125778198242","87.0655975341797",
"IDA total","IDA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","47.8511810302734","47.8461685180664","48.3757286071777","48.2613296508789","47.7912406921387","48.8171501159668","49.5681686401367","49.9122695922852","50.6851997375488","51.4903182983398","51.9559593200684","53.4469184875488","52.5668182373047","53.0509490966797","53.2275199890137","53.2159996032715","53.1493110656738","53.7558403015137","54.2962799072266","54.2754402160645","54.8052101135254","54.6762084960938","54.8627090454102","55.2734184265137","55.2847518920898","55.3710784912109","56.1265602111816","56.8016510009766","57.9520683288574","58.9373092651367","59.6923599243164","60.5024909973145","62.3870086669922","63.9104118347168","63.4751586914062","63.5414886474609","66.0943069458008","66.9602890014648","67.4142532348633","68.3794479370117","67.9851303100586","68.8246383666992","69.1642684936523","69.7554931640625","70.4040832519531","71.3250427246094","71.516242980957","72.1595764160156","72.768669128418","72.4083023071289","73.0274429321289","73.7430801391602",
"IDA blend","IDB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3690490722656","67.6177673339844","68.0465698242188","67.5234222412109","66.9840469360352","66.8933486938477","67.7412796020508","69.3728332519531","66.449089050293","63.6474494934082","64.8252105712891","66.1496963500977","65.7068481445312","67.2382888793945","67.3565902709961","68.4514389038086","68.6582565307617","68.7431869506836","68.9910278320312","69.7338714599609","70.1504516601562","71.0358963012695","71.6463775634766","72.0949478149414","74.3180923461914","76.3817672729492",
"Indonesia","IDN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","52.3856506347656","53.1043090820312","50.7536811828613","49.0443382263184","48.4562797546387","52.9114303588867","55.5269889831543","","","65.1176528930664","69.4834213256836","74.8109512329102","84.6152420043945","94.2969970703125","96.3586883544922","96.7875900268555","96.4529876708984","96.7900772094727","93.8903121948242","89.8921127319336","88.2664108276367","92.0196685791016","94.7329330444336","94.5666122436523","93.8615570068359","94.209831237793","","","","93.7076873779297","95.4321975708008","97.6939468383789","97.2464828491211","97.4744873046875","95.7227630615234","98.4336318969727","97.3859481811523","98.3221130371094","101.795042304754","100.776148719838","108.012121873384","107.015322001135","109.545206228873","108.896737190118","107.213433946707","104.773527897237","102.627469259879","102.856162733356","102.119707703437","103.366819034154","102.068055782043","99.9521715181012","",
"IDA only","IDX","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","36.8997001647949","37.1197814941406","37.4569396972656","38.1340217590332","38.1381492614746","38.8135185241699","38.5624084472656","37.7392196655273","39.0337181091309","39.5390014648438","40.1949005126953","41.2900810241699","42.380989074707","43.0812911987305","45.2415809631348","43.8802604675293","44.4932403564453","44.6266403198242","44.5171699523926","44.3765716552734","45.295581817627","46.2165718078613","46.2271385192871","47.0049095153809","46.8242301940918","47.1575393676758","47.8552513122559","47.9648094177246","48.1966018676758","49.4540100097656","50.4124908447266","52.0149688720703","53.766040802002","55.2267417907715","56.5079116821289","58.9233818054199","60.3287811279297","61.2613716125488","62.882740020752","66.1357727050781","66.8480072021484","67.8816528320312","68.5977020263672","67.9683609008789","68.7193298339844","69.2303924560547","70.1689300537109","71.1463088989258","72.1367874145508","72.2420196533203","72.7597274780273","73.3027496337891","72.3788223266602","72.3835906982422","72.4464797973633",
"Isle of Man","IMN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.279411315918","74.7691879272461","77.9369201660156","82.5344009399414","","","","","97.7276763916016","98.8512878417969","","93.3029576543706","","97.3933396045196","99.5559207155735","100.71545216907","100.438433478885","99.3664068149006","","96.2056732177734","98.1474685668945","99.4108131128034","","93.8187311671038","94.4876304742988",
"Not classified","INX","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.6412124633789","94.7130737304688","94.9661331176758","94.8736190795898","95.5203628540039","94.9569473266602","","","","","","","","97.8153762817383","99.8377304077148","98.7077789306641","99.6918792724609","98.2880630493164","97.3283386230469","100.632316589355","98.976432800293","98.3457870483398","96.4699478149414","","",
"Iran, Islamic Rep.","IRN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","47.1923599243164","","","","","","","","","","","","","78.2920608520508","81.955810546875","82.9376220703125","82.111572265625","82.38720703125","82.3059234619141","83.8562622070312","87.0904693603516","90.1973037719727","92.1742706298828","90.5096206665039","93.7550735473633","","92.311637878418","","","88.8731307983398","90.9408569335938","91.1592712402344","90.0763168334961","102.826026916504","109.319900512695","99.7794723510742","93.5940704345703","94.5527725219727","96.4692306518555","96.3545074462891","95.4875564575195","93.8982772827148","","","95.5651626586914","96.4689636230469","94.4417877197266","","95.1011505126953","96.345588684082","","","","",
"Iraq","IRQ","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","44.6701202392578","44.6301689147949","44.7615585327148","38.4811401367188","46.3279991149902","48.0211791992188","62.4232902526855","65.4629364013672","","75.2394180297852","","","56.3335113525391","","63.5336418151855","62.930850982666","57.0643196105957","60.2863616943359","59.1114311218262","","","","61.1333084106445","","","","","","56.1653594970703","54.2876014709473","","","","71.9965667724609","","","63.6029281616211","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7102127075195","99.3692932128906","99.21875","99.3126373291016","98.6438369750977","99.5458526611328","98.8064804077148","99.0547409057617","98.9152526855469","98.6958389282227","99.1026229858398","99.2118682861328","98.9558563232422","99.2244491577148","98.6911010742188","99.0966796875","99.5270690917969","98.9356918334961","99.1150436401367","99.3886489868164","98.3919372558594","98.5327072143555","98.9451065063477","98.6200180053711","",
"Israel","ISR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.4837188720703","96.6786575317383","97.9576797485352","94.5077285766602","94.5910415649414","95.5817184448242","93.2735290527344","98.9171524047852","95.9538803100586","95.7889709472656","98.4614791870117","95.6485595703125","95.2562637329102","98.7856826782227","94.9085388183594","98.9186477661133","95.0361328125","94.4556732177734","98.4821319580078","94.7109375","94.9119567871094","96.2661972045898","",
